idx,rel_path,in_path,out_path,orig_fs,used_fs,channel_idx,env_file,range_m,src_z,rcv_z,Npaths,power_db
454,train\ClassE\background\train_ClassE_background_id84_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id84_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id84_seg014.wav,16000,16000,19,env_049_isothermal_H50_R500_sand.arr,500.00,NaN,NaN,12,10.151
455,train\ClassE\background\train_ClassE_background_id84_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id84_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id84_seg015.wav,16000,16000,20,env_049_isothermal_H50_R500_sand.arr,500.00,NaN,NaN,12,9.990
456,train\ClassE\background\train_ClassE_background_id84_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id84_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id84_seg016.wav,16000,16000,13,env_026_summer_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,9.565
457,train\ClassE\background\train_ClassE_background_id84_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id84_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id84_seg017.wav,16000,16000,16,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.781
458,train\ClassE\background\train_ClassE_background_id84_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id84_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id84_seg018.wav,16000,16000,2,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.430
459,train\ClassE\background\train_ClassE_background_id84_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id84_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id84_seg019.wav,16000,16000,48,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.917
460,train\ClassE\background\train_ClassE_background_id84_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id84_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id84_seg020.wav,16000,16000,49,env_106_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.951
461,train\ClassE\background\train_ClassE_background_id85_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id85_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id85_seg021.wav,16000,16000,12,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.033
462,train\ClassE\background\train_ClassE_background_id85_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id85_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id85_seg022.wav,16000,16000,48,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.917
463,train\ClassE\background\train_ClassE_background_id85_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id85_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id85_seg023.wav,16000,16000,31,env_074_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.122
464,train\ClassE\background\train_ClassE_background_id85_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id85_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id85_seg024.wav,16000,16000,9,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.920
465,train\ClassE\background\train_ClassE_background_id86_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id86_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id86_seg025.wav,16000,16000,1,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
466,train\ClassE\background\train_ClassE_background_id86_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id86_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id86_seg026.wav,16000,16000,48,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.917
467,train\ClassE\background\train_ClassE_background_id86_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id86_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id86_seg027.wav,16000,16000,35,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
468,train\ClassE\background\train_ClassE_background_id86_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id86_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id86_seg028.wav,16000,16000,27,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
469,train\ClassE\background\train_ClassE_background_id86_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id86_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id86_seg029.wav,16000,16000,37,env_081_winter_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.344
470,train\ClassE\background\train_ClassE_background_id88_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id88_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id88_seg030.wav,16000,16000,31,env_074_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.122
471,train\ClassE\background\train_ClassE_background_id88_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id88_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id88_seg031.wav,16000,16000,26,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.901
472,train\ClassE\background\train_ClassE_background_id88_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id88_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id88_seg032.wav,16000,16000,5,env_002_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
473,train\ClassE\background\train_ClassE_background_id88_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id88_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id88_seg033.wav,16000,16000,48,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.917
474,train\ClassE\background\train_ClassE_background_id88_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id88_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id88_seg034.wav,16000,16000,24,env_057_isothermal_H200_R500_sand.arr,500.00,NaN,NaN,2,2.901
475,train\ClassE\background\train_ClassE_background_id89_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id89_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id89_seg035.wav,16000,16000,32,env_074_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.025
476,train\ClassE\background\train_ClassE_background_id89_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id89_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id89_seg036.wav,16000,16000,38,env_081_winter_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.577
477,train\ClassE\background\train_ClassE_background_id89_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id89_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id89_seg037.wav,16000,16000,38,env_081_winter_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.577
478,train\ClassE\background\train_ClassE_background_id89_seg038.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id89_seg038.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id89_seg038.wav,16000,16000,2,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.430
479,train\ClassE\background\train_ClassE_background_id89_seg039.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id89_seg039.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id89_seg039.wav,16000,16000,37,env_081_winter_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.344
480,train\ClassE\background\train_ClassE_background_id90_seg040.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id90_seg040.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id90_seg040.wav,16000,16000,4,env_001_munk_H50_R500_sand.arr,500.00,NaN,NaN,12,9.430
481,train\ClassE\background\train_ClassE_background_id90_seg041.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id90_seg041.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id90_seg041.wav,16000,16000,7,env_009_munk_H200_R500_sand.arr,500.00,NaN,NaN,2,2.920
482,train\ClassE\background\train_ClassE_background_id90_seg042.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id90_seg042.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id90_seg042.wav,16000,16000,4,env_001_munk_H50_R500_sand.arr,500.00,NaN,NaN,12,9.430
483,train\ClassE\background\train_ClassE_background_id90_seg043.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id90_seg043.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id90_seg043.wav,16000,16000,9,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.920
484,train\ClassE\background\train_ClassE_background_id90_seg044.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id90_seg044.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id90_seg044.wav,16000,16000,25,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.972
485,train\ClassE\background\train_ClassE_background_id91_seg045.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id91_seg045.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id91_seg045.wav,16000,16000,20,env_049_isothermal_H50_R500_sand.arr,500.00,NaN,NaN,12,9.990
486,test\ClassA\dredger\test_ClassA_dredger_id95_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\dredger\test_ClassA_dredger_id95_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\dredger\test_ClassA_dredger_id95_seg000.wav,16000,16000,17,env_034_summer_shallow_H200_R500_mud.arr,500.00,NaN,NaN,3,2.824
487,test\ClassA\dredger\test_ClassA_dredger_id95_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\dredger\test_ClassA_dredger_id95_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\dredger\test_ClassA_dredger_id95_seg001.wav,16000,16000,9,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.920
488,test\ClassA\dredger\test_ClassA_dredger_id95_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\dredger\test_ClassA_dredger_id95_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\dredger\test_ClassA_dredger_id95_seg002.wav,16000,16000,25,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.972
489,test\ClassA\fishing\test_ClassA_fishing_id75_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\fishing\test_ClassA_fishing_id75_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\fishing\test_ClassA_fishing_id75_seg000.wav,16000,16000,10,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.846
490,test\ClassA\fishing\test_ClassA_fishing_id75_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\fishing\test_ClassA_fishing_id75_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\fishing\test_ClassA_fishing_id75_seg001.wav,16000,16000,34,env_074_winter_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,7.686
491,test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg000.wav,16000,16000,43,env_097_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
492,test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg001.wav,16000,16000,10,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.846
493,test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg002.wav,16000,16000,11,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.565
494,test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg003.wav,16000,16000,34,env_074_winter_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,7.686
495,test\ClassB\motorboat\test_ClassB_motorboat_id27_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id27_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id27_seg000.wav,16000,16000,12,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.033
496,test\ClassB\motorboat\test_ClassB_motorboat_id50_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg001.wav,16000,16000,32,env_074_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.025
497,test\ClassB\motorboat\test_ClassB_motorboat_id50_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg002.wav,16000,16000,47,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
498,test\ClassB\motorboat\test_ClassB_motorboat_id50_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg003.wav,16000,16000,17,env_034_summer_shallow_H200_R500_mud.arr,500.00,NaN,NaN,3,2.824
499,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg004.wav,16000,16000,41,env_082_winter_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.344
500,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg005.wav,16000,16000,34,env_074_winter_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,7.686
501,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg006.wav,16000,16000,1,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
502,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg007.wav,16000,16000,44,env_097_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.025
503,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg008.wav,16000,16000,7,env_009_munk_H200_R500_sand.arr,500.00,NaN,NaN,2,2.920
504,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg009.wav,16000,16000,39,env_082_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.951
505,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg010.wav,16000,16000,46,env_098_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.025
506,test\ClassC\ferry\test_ClassC_ferry_id9_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id9_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id9_seg000.wav,16000,16000,27,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
507,test\ClassC\ferry\test_ClassC_ferry_id9_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id9_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id9_seg001.wav,16000,16000,1,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
508,test\ClassC\ferry\test_ClassC_ferry_id9_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id9_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id9_seg002.wav,16000,16000,17,env_034_summer_shallow_H200_R500_mud.arr,500.00,NaN,NaN,3,2.824
509,test\ClassC\ferry\test_ClassC_ferry_id13_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg003.wav,16000,16000,36,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.917
510,test\ClassC\ferry\test_ClassC_ferry_id13_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg004.wav,16000,16000,20,env_049_isothermal_H50_R500_sand.arr,500.00,NaN,NaN,12,9.990
511,test\ClassC\ferry\test_ClassC_ferry_id13_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg005.wav,16000,16000,39,env_082_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.951
512,test\ClassC\ferry\test_ClassC_ferry_id13_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg006.wav,16000,16000,29,env_073_winter_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,8.371
513,test\ClassC\ferry\test_ClassC_ferry_id13_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg007.wav,16000,16000,5,env_002_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
514,test\ClassC\ferry\test_ClassC_ferry_id13_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg008.wav,16000,16000,7,env_009_munk_H200_R500_sand.arr,500.00,NaN,NaN,2,2.920
515,test\ClassC\ferry\test_ClassC_ferry_id13_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg009.wav,16000,16000,17,env_034_summer_shallow_H200_R500_mud.arr,500.00,NaN,NaN,3,2.824
516,test\ClassC\ferry\test_ClassC_ferry_id13_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg010.wav,16000,16000,31,env_074_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.122
517,test\ClassC\ferry\test_ClassC_ferry_id13_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg011.wav,16000,16000,46,env_098_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.025
518,test\ClassC\ferry\test_ClassC_ferry_id13_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg012.wav,16000,16000,42,env_082_winter_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.577
